YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE,station_id,latitude,longitude
2012,10,28,1,20,332,17.0,21.6,7.27,12.9,8.56,999,994.5,23.7,26.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,1,50,330,16.6,20.9,8.51,12.12,9.21,999,995.2,23.5,26.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,2,20,319,17.4,22.6,8.07,12.9,8.84,999,995.6,23.0,26.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,2,50,320,16.7,21.5,8.29,12.9,9.13,999,995.8,23.8,26.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,3,20,319,16.1,19.8,7.86,12.12,8.92,999,996.1,24.5,26.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,3,50,321,16.6,22.0,8.28,12.9,9.02,999,996.5,24.4,26.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,4,20,320,16.3,21.5,7.21,11.43,8.67,999,997.0,23.8,26.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,4,50,320,16.0,20.9,7.8,11.43,8.96,999,996.8,23.9,26.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,5,20,315,15.3,21.4,7.32,13.79,8.77,999,997.1,23.9,26.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,5,50,322,16.2,21.9,7.7,12.12,8.93,999,997.1,23.4,26.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,6,20,317,15.8,19.8,7.69,13.79,9.06,999,997.2,23.9,26.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,6,50,317,15.3,19.8,7.78,13.79,9.17,999,997.2,24.1,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,7,20,319,15.4,21.0,8.11,13.79,9.6,999,997.2,23.4,26.0,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,7,50,317,14.7,19.4,7.44,12.12,9.08,999,997.2,24.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,8,20,319,14.9,18.4,7.23,12.9,8.96,999,997.4,23.8,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,8,50,318,14.8,18.3,6.56,12.9,8.57,999,997.7,24.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,9,20,308,15.6,20.0,7.11,13.79,8.96,999,998.0,24.0,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,9,50,310,15.2,99.0,99.0,99.0,99.0,999,9999.0,24.1,999.0,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,10,20,310,15.2,18.4,6.4,12.9,8.29,999,998.7,23.9,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,10,50,310,14.9,19.2,7.49,14.81,9.12,999,999.1,24.1,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,11,20,313,15.4,19.6,6.92,14.81,8.74,999,999.5,24.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,11,50,306,14.8,17.8,6.8,12.12,8.77,999,1000.1,23.9,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,12,20,306,14.6,17.9,6.55,14.81,8.44,999,1000.5,24.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,12,50,313,14.5,18.9,6.44,12.9,8.32,999,1000.6,24.1,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,13,20,313,14.4,18.0,6.48,13.79,8.28,999,1001.0,23.9,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,13,50,311,14.1,16.7,6.33,12.9,8.38,999,1001.1,24.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,14,20,304,14.2,16.8,6.9,14.81,8.6,999,1001.5,23.9,26.0,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,14,50,304,14.0,16.4,99.0,99.0,99.0,999,1001.6,24.0,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,15,20,308,14.1,17.9,6.99,12.12,8.53,999,1001.7,24.0,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,15,50,308,14.1,17.1,99.0,99.0,99.0,999,1001.9,23.9,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,16,20,306,13.4,16.5,6.06,13.79,8.32,999,1001.8,23.9,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,16,50,310,13.3,16.4,99.0,99.0,99.0,999,1001.8,23.8,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,17,20,310,13.4,15.8,5.26,13.79,7.77,999,1001.6,23.9,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,17,50,306,13.0,15.7,6.3,13.79,8.29,999,1001.4,23.9,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,18,20,303,12.8,15.4,5.93,13.79,8.12,999,1001.3,23.8,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,18,50,305,13.5,15.9,5.87,13.79,8.02,999,1001.2,23.7,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,19,20,298,12.6,15.7,5.43,12.9,7.86,999,1001.4,23.6,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,19,50,295,12.7,16.5,5.42,12.9,7.93,999,1001.5,23.4,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,20,20,303,12.5,15.4,6.16,13.79,8.18,999,1001.5,23.5,26.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,20,50,300,12.6,15.1,5.36,12.9,7.9,999,1001.6,23.2,26.0,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,21,20,300,12.1,15.0,5.5,12.9,8.11,999,1001.9,23.2,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,21,50,298,12.1,14.1,5.64,13.79,8.06,999,1002.1,23.0,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,22,20,300,11.5,13.5,5.13,13.79,7.7,999,1002.4,23.1,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,22,50,302,11.1,13.8,5.1,12.9,7.83,999,1002.6,23.3,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,23,20,301,12.0,14.4,5.67,13.79,8.47,999,1002.9,23.3,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,28,23,50,305,11.0,13.5,5.15,12.9,8.33,999,1003.3,23.5,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,0,20,301,10.6,12.4,5.21,13.79,8.06,999,1003.5,23.6,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,0,50,301,10.2,13.0,99.0,99.0,99.0,999,1003.8,23.7,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,1,20,296,10.2,12.4,5.15,12.9,8.35,999,1004.0,23.8,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,1,50,295,9.9,12.0,4.73,13.79,8.04,999,1003.9,23.8,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,2,20,297,9.9,12.1,4.59,12.9,7.95,999,1004.0,23.8,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,2,50,289,9.9,12.9,4.83,12.9,8.02,999,1004.0,23.9,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,3,20,295,9.8,12.0,4.25,12.9,7.74,999,1003.9,23.9,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,3,50,290,10.2,12.1,5.0,12.9,8.8,999,1003.8,23.9,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,4,20,292,10.2,13.0,4.21,12.12,7.88,999,1003.8,23.6,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,4,50,281,10.7,13.4,4.25,13.79,7.97,999,1003.8,23.3,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,5,20,283,11.1,13.7,4.47,13.79,8.27,999,1003.8,23.2,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,5,50,273,11.7,14.6,4.22,13.79,7.95,999,1003.7,22.9,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,6,20,274,11.1,13.5,4.04,10.81,7.3,999,1003.7,22.9,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,6,50,276,10.7,12.8,4.12,13.79,7.32,999,1003.5,22.7,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,7,20,288,11.4,14.0,3.87,13.79,7.66,999,1003.2,22.4,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,7,50,286,11.0,12.8,4.1,13.79,7.59,999,1003.3,22.3,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,8,20,285,11.2,13.6,3.67,12.9,6.98,999,1003.2,22.2,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,8,50,286,12.2,15.1,3.81,12.12,6.98,999,1003.1,22.0,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,9,20,284,11.3,13.9,4.13,7.69,7.35,999,1003.4,21.9,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,9,50,280,11.4,13.9,4.04,14.81,7.33,999,1003.5,21.8,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,10,20,288,11.0,13.7,4.23,13.79,7.27,999,1003.7,21.7,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,10,50,287,12.2,15.0,3.87,13.79,6.99,999,1003.9,21.4,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,11,20,282,11.7,14.1,4.52,13.79,7.41,999,1004.3,21.1,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,11,50,281,12.1,15.2,3.86,8.33,6.81,999,1004.6,20.7,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,12,20,292,12.7,15.9,4.22,13.79,7.05,999,1005.0,20.1,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,12,50,289,11.5,14.7,4.42,13.79,7.27,999,1005.4,19.9,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,13,20,296,11.9,14.5,3.96,12.9,6.88,999,1005.7,19.6,25.9,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,13,50,295,11.2,14.0,4.35,13.79,7.44,999,1005.8,19.6,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,14,20,287,11.0,13.4,4.02,13.79,6.97,999,1006.0,19.8,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,14,50,289,11.8,14.5,99.0,99.0,99.0,999,1006.1,20.0,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,15,20,294,11.9,14.4,4.43,12.9,7.32,999,1006.3,20.0,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,15,50,290,12.4,16.9,3.89,13.79,6.73,999,1006.2,19.7,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,16,20,292,11.7,14.3,4.11,13.79,6.79,999,1005.8,19.8,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,16,50,296,11.9,14.9,4.02,13.79,6.9,999,1005.4,19.8,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,17,20,298,12.1,15.0,4.59,12.9,7.31,999,1005.1,19.7,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,17,50,290,12.1,15.5,4.44,13.79,7.06,999,1004.9,19.7,25.8,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,18,20,295,11.9,14.7,3.97,13.79,6.91,999,1004.6,19.6,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,18,50,293,11.2,14.2,3.87,13.79,6.72,999,1004.5,19.3,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,19,20,297,11.3,14.1,3.66,12.12,6.46,999,1004.3,19.4,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,19,50,300,10.9,14.0,3.96,13.79,7.14,999,1004.3,19.3,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,20,20,295,11.4,14.3,3.87,13.79,6.84,999,1004.1,19.3,25.7,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,20,50,293,11.1,14.0,3.92,13.79,6.85,999,1004.1,19.3,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,21,20,297,11.0,14.9,3.62,14.81,6.59,999,1004.2,19.4,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,21,50,293,11.0,13.2,3.54,14.81,6.65,999,1004.3,19.3,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,22,20,294,10.0,12.2,3.94,13.79,6.9,999,1004.5,19.7,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,22,50,287,10.3,12.7,4.0,7.69,6.82,999,1004.5,19.7,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,23,20,287,9.6,12.5,3.65,7.69,6.76,999,1004.8,20.0,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,29,23,50,284,10.0,13.6,3.36,8.33,6.6,999,1005.0,20.1,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,0,20,289,9.8,12.7,3.34,13.79,6.84,999,1005.2,20.4,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,0,50,286,10.3,13.8,3.47,8.33,6.92,999,1005.4,20.6,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,1,20,284,9.6,13.0,3.24,7.69,6.69,999,1005.7,20.8,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,1,50,296,10.2,13.1,3.25,7.69,6.5,999,1006.0,20.9,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,2,20,293,10.6,12.7,3.31,14.81,6.79,999,1006.1,20.9,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,2,50,297,10.6,12.8,3.14,13.79,6.59,999,1006.2,20.8,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,3,20,277,10.3,13.1,99.0,99.0,99.0,999,1006.2,20.6,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,4,20,287,11.3,14.8,3.25,13.79,6.58,999,1006.3,20.3,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,4,50,278,11.1,13.4,3.24,14.81,6.56,999,1006.2,19.9,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,5,20,271,10.6,13.3,3.39,14.81,6.65,999,1006.2,19.8,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,5,50,283,10.8,13.8,3.25,13.79,6.51,999,1006.2,19.6,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,6,20,277,11.4,15.0,3.27,8.33,6.29,999,1005.9,19.4,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,6,50,277,11.1,13.8,3.32,8.33,6.47,999,1005.8,19.3,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,7,20,281,11.1,14.4,3.05,8.33,6.22,999,1005.7,19.0,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,7,50,271,10.4,13.7,3.19,8.33,6.32,999,1005.8,19.0,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,8,20,284,11.0,14.7,3.29,8.33,6.37,999,1005.9,18.8,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,8,50,282,10.6,13.8,2.88,8.33,6.02,999,1006.0,18.7,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,9,20,274,10.5,14.3,99.0,99.0,99.0,999,1006.2,18.6,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,9,50,271,11.0,13.8,3.38,7.69,6.28,999,1006.5,18.6,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,10,20,277,10.9,99.0,99.0,99.0,99.0,999,9999.0,18.2,999.0,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,10,50,272,12.4,15.6,3.59,9.09,6.41,999,1007.1,18.2,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,11,20,266,12.0,15.1,99.0,99.0,99.0,999,1007.4,18.2,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,11,50,277,12.3,15.2,99.0,99.0,99.0,999,1007.8,17.7,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,12,20,271,12.9,15.9,3.47,9.09,6.14,999,1008.3,17.7,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,12,50,272,12.9,17.4,99.0,99.0,99.0,999,1008.7,17.6,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,13,20,277,12.3,16.3,3.55,9.09,6.05,999,1009.1,17.8,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,13,50,272,13.4,16.7,3.52,9.09,6.04,999,1009.3,17.6,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,14,20,270,12.6,16.6,3.29,8.33,5.91,999,1009.4,17.5,25.6,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,14,50,270,13.2,16.3,99.0,99.0,99.0,999,1009.5,17.5,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,15,20,272,13.1,17.0,3.19,7.14,5.68,999,1009.5,17.4,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,15,50,268,13.5,17.0,3.61,8.33,6.01,999,1009.6,17.3,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,16,20,273,13.5,17.2,3.18,8.33,5.7,999,1009.6,17.3,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,16,50,274,12.7,15.3,3.28,8.33,5.7,999,1009.4,17.6,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,17,20,279,13.4,17.5,3.54,8.33,5.92,999,1009.1,17.4,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,17,50,279,12.7,17.2,3.29,7.69,5.74,999,1008.9,17.5,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,18,20,274,12.7,16.5,3.14,8.33,5.63,999,1008.7,17.7,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,18,50,272,12.5,15.5,3.33,8.33,5.81,999,1008.6,17.6,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,19,20,276,12.1,15.7,3.24,8.33,5.83,999,1008.4,18.1,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,19,50,268,13.4,16.3,99.0,99.0,99.0,999,1008.2,18.3,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,20,20,265,13.2,16.5,99.0,99.0,99.0,999,1008.1,18.5,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,20,50,274,12.8,15.9,3.28,8.33,5.83,999,1008.1,19.1,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,21,20,266,13.1,16.2,3.43,8.33,5.96,999,1008.1,19.1,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,21,50,263,13.3,16.8,3.42,8.33,5.89,999,1008.0,19.8,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,22,20,255,11.7,14.9,3.01,7.69,5.82,999,1008.2,20.1,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,22,50,260,12.9,16.5,3.53,7.69,6.17,999,1008.2,20.4,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,23,20,269,12.7,16.1,3.26,7.14,6.04,999,1008.6,20.6,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,30,23,50,268,13.0,16.5,3.48,7.14,6.13,999,1008.9,20.8,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,0,20,269,12.7,15.6,3.17,8.33,6.04,999,1009.2,20.8,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,0,50,270,12.6,16.2,3.78,8.33,6.3,999,1009.5,21.1,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,1,20,272,12.5,16.2,3.52,7.14,6.3,999,1010.2,21.1,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,1,50,278,13.3,16.1,3.42,7.69,6.25,999,1010.6,20.9,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,2,20,277,12.9,17.0,3.84,8.33,6.49,999,1010.9,20.7,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,2,50,275,13.4,17.4,4.03,8.33,6.64,999,1011.2,20.4,25.5,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,3,20,284,13.2,16.4,3.91,8.33,6.59,999,1011.4,20.0,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,3,50,279,12.7,16.0,3.84,8.33,6.48,999,1011.7,19.6,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,4,20,288,11.5,14.9,3.57,7.69,6.3,999,1012.0,19.3,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,4,50,287,10.8,15.1,3.75,8.33,6.61,999,1012.1,19.2,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,5,20,298,11.3,15.4,4.0,9.09,6.77,999,1012.1,19.1,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,5,50,287,10.9,13.8,3.58,9.09,6.59,999,1012.3,19.3,25.4,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,6,20,289,10.7,13.7,99.0,99.0,99.0,999,1012.2,19.4,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,6,50,296,11.1,13.9,99.0,99.0,99.0,999,1012.3,19.5,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,7,20,284,11.5,14.2,3.43,9.09,6.31,999,1012.3,19.3,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,7,50,284,10.7,16.0,99.0,99.0,99.0,999,1012.4,19.4,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,8,20,288,11.6,15.4,99.0,99.0,99.0,999,1012.4,19.3,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,8,50,287,11.3,13.5,3.46,9.09,6.37,999,1012.6,19.3,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,9,20,285,11.5,14.7,3.38,9.09,6.25,999,1012.8,19.1,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,9,50,280,11.1,14.4,3.41,8.33,6.33,999,1013.1,19.0,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,10,20,290,11.5,14.3,99.0,99.0,99.0,999,1013.2,19.0,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,10,50,286,10.9,14.1,2.99,9.09,5.87,999,1013.5,18.9,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,11,20,280,10.3,13.3,99.0,99.0,99.0,999,1013.7,18.9,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,11,50,284,10.8,13.3,3.18,8.33,6.07,999,1013.9,18.8,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,12,20,282,10.0,12.9,3.11,9.09,6.18,999,1014.2,19.0,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,12,50,285,10.6,13.7,3.01,8.33,5.95,999,1014.4,18.9,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,13,20,278,9.6,12.7,3.03,8.33,5.77,999,1014.6,19.1,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,13,50,279,11.0,13.7,3.12,8.33,5.9,999,1014.7,19.0,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,14,20,281,11.4,15.3,99.0,99.0,99.0,999,1014.8,19.1,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,14,50,285,11.7,15.6,2.66,8.33,5.42,999,1015.1,19.2,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,15,20,274,12.0,14.5,2.59,8.33,5.32,999,1015.0,19.3,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,15,50,282,11.2,14.0,2.62,8.33,5.37,999,1014.9,19.4,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,16,20,280,11.3,14.6,2.74,8.33,5.45,999,1014.6,19.7,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,16,50,288,12.8,15.8,2.78,8.33,5.44,999,1014.3,19.7,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,17,20,280,12.1,15.2,2.72,8.33,5.36,999,1014.1,19.8,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,17,50,282,11.8,15.1,2.85,8.33,5.38,999,1013.7,19.8,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,18,20,283,12.1,14.8,2.88,7.69,5.41,999,1013.5,19.8,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,18,50,287,11.9,14.6,2.84,8.33,5.55,999,1013.4,19.9,25.3,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,19,20,292,11.7,14.0,2.87,7.69,5.52,999,1013.3,19.8,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,19,50,291,11.2,13.7,2.94,7.14,5.51,999,1013.4,19.6,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,20,20,288,10.8,13.2,99.0,99.0,99.0,999,1013.4,19.6,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,20,50,293,10.5,13.3,2.99,7.69,5.73,999,1013.4,19.6,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,21,20,287,9.9,12.6,2.6,7.69,5.38,999,1013.5,19.8,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,21,50,280,10.1,12.6,2.53,7.69,5.4,999,1013.6,19.8,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,22,20,283,9.1,11.9,2.62,8.33,5.46,999,1013.8,20.0,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,22,50,268,8.7,11.5,2.46,8.33,5.46,999,1013.9,20.1,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,23,20,274,9.1,11.5,2.34,7.14,5.21,999,1014.0,20.4,25.1,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,31,23,50,267,9.5,12.6,2.48,8.33,5.54,999,1014.2,20.7,25.2,999.0,99.0,99.0,41010,28.878,-78.467
2012,10,20,0,50,72,2.8,3.9,0.37,5.26,4.41,226,1010.1,28.1,29.3,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,1,50,84,3.0,3.7,0.38,4.76,4.48,197,1010.6,28.1,29.4,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,2,50,85,3.8,4.8,0.35,5.26,4.46,208,1010.9,28.1,29.2,999.0,99.0,99.0,42058,14.512,-75.153
2012,10,20,3,50,79,3.7,4.6,0.37,5.26,4.37,219,1010.8,28.2,29.2,999.0,99.0,99.0,42058,14.512,-75.153
